Date,Open,High,Low,Close,Volume
04/12/2011,"131.72","131.98","130.99","131.47","161,480,703"
04/11/2011,"133.00","133.45","132.14","132.46","121,518,492"
04/08/2011,"133.91","133.99","132.31","132.86","148,014,797"
04/07/2011,"133.42","133.98","132.66","133.32","170,973,203"
04/06/2011,"133.88","134.00","133.12","133.66","120,453,602"
04/05/2011,"133.00","133.83","132.94","133.24","121,083,797"
04/04/2011,"133.43","133.67","132.88","133.26","100,773,297"
04/01/2011,"133.41","133.77","132.83","133.15","154,038,891"
03/31/2011,"132.60","132.96","132.45","132.59","132,756,500"
03/30/2011,"132.55","133.16","132.36","132.77","135,895,906"
03/29/2011,"130.87","131.90","130.44","131.86","129,844,602"
03/28/2011,"131.58","131.92","130.94","130.98","109,839,102"
03/25/2011,"131.24","131.87","130.89","131.30","155,770,000"
03/24/2011,"130.40","131.09","129.67","130.90","159,238,297"
03/23/2011,"128.93","130.00","128.32","129.66","148,648,703"
03/22/2011,"129.72","129.89","129.17","129.29","129,743,398"
03/21/2011,"129.35","130.01","129.20","129.74","154,065,297"
03/18/2011,"128.84","128.88","127.51","127.76","230,654,406"
03/17/2011,"128.00","128.39","127.10","127.85","254,521,594"
03/16/2011,"128.15","128.57","125.28","126.18","469,160,594"
03/15/2011,"126.59","129.33","126.50","128.56","359,794,812"
03/14/2011,"129.99","130.48","129.06","130.05","235,607,812"
03/11/2011,"129.52","131.31","129.49","130.84","225,758,500"
03/10/2011,"131.00","131.18","129.81","129.94","301,665,688"
03/09/2011,"132.32","132.80","131.60","132.39","153,903,500"
03/08/2011,"131.64","133.00","131.07","132.58","174,706,406"
03/07/2011,"132.86","133.16","130.74","131.43","216,888,891"
03/04/2011,"133.37","133.63","131.60","132.47","277,371,500"
03/03/2011,"132.40","133.62","132.39","133.47","176,485,203"
03/02/2011,"130.75","131.82","130.35","131.21","200,277,797"
03/01/2011,"133.57","133.69","130.89","130.93","258,582,297"
02/28/2011,"132.82","133.32","132.38","133.15","141,600,797"
02/25/2011,"131.48","132.41","131.40","132.33","141,693,797"
02/24/2011,"130.88","131.44","129.70","130.93","260,467,016"
02/23/2011,"131.75","132.07","130.21","131.02","227,610,094"
02/22/2011,"133.12","134.56","131.47","131.83","233,116,406"
02/18/2011,"134.37","134.69","134.06","134.53","130,002,305"
02/17/2011,"133.46","134.43","133.34","134.25","109,810,398"
02/16/2011,"133.46","134.01","133.19","133.85","130,183,398"
02/15/2011,"133.02","133.22","132.32","133.01","119,575,398"
02/14/2011,"133.03","133.54","132.88","133.43","101,691,102"
02/11/2011,"131.80","133.28","131.77","133.11","137,716,406"
02/10/2011,"131.60","132.47","131.30","132.32","162,708,500"
02/09/2011,"132.21","132.63","131.61","132.27","146,436,609"
02/08/2011,"132.09","132.64","131.73","132.57","99,072,703"
02/07/2011,"131.44","132.40","131.43","131.97","112,439,000"
02/04/2011,"130.83","131.20","130.23","131.15","134,634,703"
02/03/2011,"130.26","130.98","129.57","130.78","145,886,594"
02/02/2011,"130.40","130.84","130.33","130.49","118,323,602"
02/01/2011,"129.46","130.97","129.38","130.74","167,194,203"
01/31/2011,"128.07","128.78","127.75","128.68","149,249,109"
01/28/2011,"130.14","130.35","127.51","127.72","295,637,188"
01/27/2011,"129.70","130.21","129.47","129.99","123,302,602"
01/26/2011,"129.49","130.05","129.23","129.67","141,281,406"
01/25/2011,"128.76","129.28","128.11","129.17","167,552,188"
01/24/2011,"128.29","129.25","128.26","129.10","113,715,508"
01/21/2011,"128.88","129.17","128.23","128.37","151,462,891"
01/20/2011,"127.96","128.40","127.13","128.08","175,745,594"
01/19/2011,"129.41","129.54","127.91","128.25","151,958,297"
01/18/2011,"129.18","129.64","129.03","129.52","114,401,297"
01/14/2011,"128.19","129.33","128.10","129.30","117,677,906"
01/13/2011,"128.63","128.69","128.05","128.37","129,229,102"
01/12/2011,"128.21","128.72","127.46","128.58","107,929,102"
01/11/2011,"127.44","127.74","126.95","127.43","110,287,000"
01/10/2011,"126.58","127.16","126.20","126.98","122,401,602"
01/07/2011,"127.56","127.77","126.15","127.14","156,034,594"
01/06/2011,"127.69","127.83","127.01","127.39","122,519,000"
01/05/2011,"126.58","127.73","126.46","127.64","133,975,297"
01/04/2011,"127.33","127.37","126.19","126.98","137,409,703"
01/03/2011,"126.71","127.60","125.70","127.05","138,725,203"
12/31/2010,"125.53","125.87","125.33","125.75","91,270,273"
12/30/2010,"125.80","126.13","125.53","125.72","76,616,852"
12/29/2010,"125.98","126.20","125.90","125.92","58,033,039"
12/28/2010,"125.90","125.95","125.50","125.83","55,309,008"
12/27/2010,"125.13","125.77","125.04","125.65","58,125,969"
12/23/2010,"125.64","125.78","125.29","125.60","70,079,281"
12/22/2010,"125.48","125.82","125.41","125.78","78,878,086"
12/21/2010,"124.99","125.47","124.87","125.39","94,965,438"
12/20/2010,"124.64","124.90","123.98","124.60","119,085,508"
12/17/2010,"124.08","124.46","123.82","124.30","141,075,297"
12/16/2010,"124.18","124.91","123.75","124.82","185,035,203"
12/15/2010,"124.44","124.93","123.89","124.10","160,823,016"
12/14/2010,"124.75","125.23","124.29","124.67","147,249,500"
12/13/2010,"125.05","125.20","124.52","124.56","133,812,594"
12/10/2010,"124.14","124.60","123.73","124.48","117,571,602"
12/09/2010,"123.97","124.02","123.15","123.76","123,705,000"
12/08/2010,"122.98","123.38","122.41","123.28","138,019,203"
12/07/2010,"123.94","124.01","122.76","122.83","206,580,891"
12/06/2010,"122.63","123.04","122.50","122.76","103,050,492"
12/03/2010,"122.14","123.03","122.11","122.89","151,288,797"
12/02/2010,"121.20","122.65","121.13","122.56","191,213,594"
12/01/2010,"120.20","121.24","120.19","121.01","221,037,109"
11/30/2010,"117.98","119.17","117.81","118.49","233,930,594"
11/29/2010,"118.50","119.48","117.74","119.16","223,642,203"
11/26/2010,"119.16","119.81","118.80","118.80","76,007,695"
11/24/2010,"119.20","120.23","119.18","120.20","140,159,016"
11/23/2010,"118.77","119.02","117.99","118.45","222,308,891"
11/22/2010,"119.69","120.24","118.77","120.19","181,592,188"
11/19/2010,"119.90","120.34","119.25","120.29","156,852,797"
11/18/2010,"119.36","120.39","119.35","119.96","197,723,703"
11/17/2010,"118.21","118.71","117.86","118.22","172,308,797"
11/16/2010,"119.29","119.49","117.59","118.16","300,331,906"
11/15/2010,"120.58","121.05","119.98","120.03","163,940,703"
11/12/2010,"120.82","121.35","119.65","120.20","239,068,797"
11/11/2010,"121.05","121.82","120.68","121.64","158,017,500"
11/10/2010,"121.58","122.16","120.66","122.10","221,387,391"
11/09/2010,"122.82","122.95","121.12","121.61","186,621,594"
11/08/2010,"122.34","122.69","121.94","122.49","155,901,594"
11/05/2010,"122.34","122.92","122.18","122.73","180,654,094"
11/04/2010,"121.28","122.32","119.97","122.26","215,039,297"
11/03/2010,"119.68","120.02","118.45","119.95","226,702,797"
11/02/2010,"119.42","119.75","119.10","119.48","158,345,906"
11/01/2010,"119.07","119.75","117.85","118.53","174,074,703"
10/29/2010,"118.28","118.72","118.07","118.49","144,305,500"
10/28/2010,"119.06","119.11","117.83","118.40","168,576,000"
10/27/2010,"117.89","118.51","117.26","118.38","190,024,000"
10/26/2010,"118.10","118.84","117.87","118.72","158,982,891"
10/25/2010,"119.14","119.76","118.61","118.70","151,145,703"
10/22/2010,"118.31","118.53","118.00","118.35","108,212,305"
10/21/2010,"118.40","119.09","117.21","118.13","221,546,094"
10/20/2010,"116.94","118.44","116.87","117.87","200,051,703"
10/19/2010,"117.19","117.85","116.02","116.73","280,604,719"
10/18/2010,"117.74","118.67","117.31","118.28","141,502,203"
10/15/2010,"118.28","118.35","116.76","117.70","243,704,891"
10/14/2010,"117.81","118.01","116.72","117.46","217,764,297"
10/13/2010,"117.66","118.55","117.38","117.92","194,347,109"
10/12/2010,"116.27","117.35","115.65","117.01","182,210,000"
10/11/2010,"116.72","116.97","116.25","116.65","103,098,305"
10/08/2010,"116.05","116.86","115.61","116.54","177,760,094"
10/07/2010,"116.50","116.53","115.19","115.89","164,860,000"
10/06/2010,"116.02","116.33","115.56","116.03","148,626,500"
10/05/2010,"114.80","116.32","114.67","116.04","229,634,094"
10/04/2010,"114.37","114.85","113.18","113.75","166,153,203"
10/01/2010,"114.99","115.12","113.93","114.61","174,638,594"
09/30/2010,"115.05","115.79","113.59","114.13","287,106,594"
09/29/2010,"114.38","114.91","114.02","114.47","179,665,703"
09/28/2010,"114.42","115.04","113.18","114.67","209,207,391"
09/27/2010,"114.86","114.99","114.16","114.27","128,799,508"
09/24/2010,"113.75","114.90","113.65","114.82","209,671,703"
09/23/2010,"112.49","113.67","112.18","112.50","202,354,203"
09/22/2010,"113.80","114.44","113.10","113.42","191,322,406"
09/21/2010,"114.30","114.84","113.51","113.98","268,632,375"
09/20/2010,"112.88","114.46","112.52","114.21","214,786,703"
09/17/2010,"113.04","113.15","112.18","112.49","195,836,797"
09/16/2010,"112.73","113.12","112.35","113.05","199,962,891"
09/15/2010,"112.32","113.21","111.98","113.08","168,608,297"
09/14/2010,"112.50","113.29","112.08","112.65","209,823,594"
09/13/2010,"112.58","112.95","112.13","112.72","178,503,500"
09/10/2010,"111.12","111.61","110.87","111.48","127,819,000"
09/09/2010,"111.65","111.68","110.62","110.92","147,017,906"
09/08/2010,"109.86","110.85","109.81","110.41","150,268,891"
09/07/2010,"110.37","110.51","109.55","109.64","141,973,703"
09/03/2010,"110.54","110.99","109.95","110.89","212,197,297"
09/02/2010,"108.72","109.49","108.49","109.47","156,112,094"
09/01/2010,"106.73","108.61","106.66","108.46","267,834,906"
08/31/2010,"104.92","105.98","104.49","105.31","273,933,000"
08/30/2010,"106.58","106.91","105.30","105.31","167,238,594"
08/27/2010,"105.89","106.97","104.31","106.86","272,704,094"
08/26/2010,"106.44","106.58","104.88","105.23","224,492,703"
08/25/2010,"104.95","106.34","104.29","105.94","272,330,688"
08/24/2010,"105.95","106.39","104.97","105.53","280,795,594"
08/23/2010,"108.04","108.57","107.07","107.12","163,490,297"
08/20/2010,"107.56","107.94","106.75","107.53","209,714,094"
08/19/2010,"109.22","109.49","107.43","107.88","265,847,594"
08/18/2010,"109.54","110.38","108.91","109.79","182,922,000"
08/17/2010,"109.19","110.39","108.88","109.59","172,270,203"
08/16/2010,"107.57","108.61","107.18","108.26","147,895,297"
08/13/2010,"108.29","108.96","108.18","108.31","158,698,500"
08/12/2010,"107.65","109.02","107.60","108.63","239,542,500"
08/11/2010,"110.65","110.69","109.12","109.30","273,408,188"
08/10/2010,"112.03","112.98","111.37","112.38","242,916,188"
08/09/2010,"112.92","113.18","112.32","112.99","120,800,398"
08/06/2010,"111.74","112.57","110.92","112.39","239,728,297"
08/05/2010,"112.25","112.91","112.08","112.85","140,473,703"
08/04/2010,"112.53","113.11","112.16","112.97","158,171,594"
08/03/2010,"112.48","112.77","111.85","112.22","146,657,203"
08/02/2010,"111.99","112.94","111.54","112.76","188,263,203"
07/30/2010,"109.17","110.86","108.98","110.27","220,070,500"
07/29/2010,"111.52","111.82","109.41","110.29","220,148,984"
07/28/2010,"111.32","111.66","110.46","110.83","163,056,188"
07/27/2010,"112.17","112.29","111.11","111.55","204,855,500"
07/26/2010,"110.60","111.67","110.29","111.56","182,126,500"
07/23/2010,"109.24","110.57","108.93","110.41","222,020,797"
07/22/2010,"108.34","109.94","108.33","109.46","274,781,312"
07/21/2010,"109.04","109.07","106.63","107.07","264,527,000"
07/20/2010,"105.87","108.56","105.82","108.48","258,162,297"
07/19/2010,"107.05","107.63","106.22","107.29","186,708,984"
07/16/2010,"109.09","109.21","106.45","106.66","282,693,312"
07/15/2010,"109.61","110.06","108.17","109.68","232,337,906"
07/14/2010,"109.31","110.08","108.86","109.65","184,426,703"
07/13/2010,"109.15","110.09","108.93","109.66","213,025,906"
07/12/2010,"107.60","108.24","107.15","108.03","131,283,500"
07/09/2010,"107.13","107.97","106.93","107.96","144,999,906"
07/08/2010,"107.00","107.28","105.91","107.16","210,842,000"
07/07/2010,"103.13","106.24","103.02","106.11","253,769,703"
07/06/2010,"103.64","104.37","101.88","102.87","256,936,406"
07/02/2010,"103.11","103.42","101.62","102.20","233,385,109"
07/01/2010,"103.15","103.49","101.13","102.76","382,924,812"
06/30/2010,"103.92","104.88","102.88","103.22","284,101,688"
06/29/2010,"106.02","107.51","103.55","104.21","373,760,375"
06/28/2010,"108.03","108.32","107.14","107.53","169,333,203"
06/25/2010,"107.74","108.42","106.77","107.87","238,726,500"
06/24/2010,"108.69","108.83","107.14","107.42","268,692,094"
06/23/2010,"109.64","110.03","108.48","109.23","254,698,703"
06/22/2010,"111.41","111.90","109.41","109.57","239,355,297"
06/21/2010,"113.12","113.20","110.79","111.41","213,140,609"
06/18/2010,"111.83","112.13","111.37","111.73","174,006,500"
06/17/2010,"112.28","112.33","111.05","112.14","263,185,688"
06/16/2010,"111.42","112.42","111.20","111.96","216,373,906"
06/15/2010,"110.28","112.10","110.09","112.00","238,268,703"
06/14/2010,"110.52","111.12","109.40","109.51","207,196,000"
06/11/2010,"108.19","109.75","108.12","109.68","214,128,094"
06/10/2010,"107.86","109.28","106.04","109.15","317,890,594"
06/09/2010,"107.24","108.28","105.60","106.05","268,023,281"
06/08/2010,"105.57","106.83","104.65","106.62","357,774,312"
06/07/2010,"107.20","107.61","105.41","105.49","264,609,094"
06/04/2010,"108.61","109.33","106.47","106.82","398,475,594"
06/03/2010,"110.65","111.06","109.58","110.71","226,618,297"
06/02/2010,"108.08","110.34","107.51","110.33","240,243,594"
06/01/2010,"108.35","109.95","107.37","107.53","277,909,406"
05/28/2010,"110.64","110.72","108.85","109.37","297,933,406"
05/27/2010,"109.19","110.80","108.78","110.76","300,870,500"
05/26/2010,"108.48","109.47","106.85","107.17","349,719,281"
05/25/2010,"105.11","107.87","104.38","107.82","396,505,094"
05/24/2010,"108.52","109.39","107.61","107.71","269,823,000"
05/21/2010,"105.91","109.38","105.36","109.12","500,909,312"
05/20/2010,"109.38","109.89","107.47","107.54","530,423,625"
05/19/2010,"111.77","112.77","110.36","111.76","394,759,500"
05/18/2010,"114.88","115.22","112.03","112.40","360,595,906"
05/17/2010,"114.20","114.52","111.77","113.95","325,944,000"
05/14/2010,"115.12","115.33","112.87","113.89","345,602,125"
05/13/2010,"117.13","117.68","115.89","115.99","234,456,094"
05/12/2010,"116.29","117.62","116.09","117.45","235,607,016"
05/11/2010,"115.07","117.36","114.91","115.83","317,849,688"
05/10/2010,"115.81","116.65","114.91","116.16","396,159,500"
05/07/2010,"112.64","113.77","109.41","111.26","637,558,750"
05/06/2010,"116.26","117.00","105.00","112.94","647,356,500"
05/05/2010,"116.56","117.80","115.97","116.82","328,973,188"
05/04/2010,"119.01","119.03","116.92","117.52","360,353,406"
05/03/2010,"119.38","120.68","119.20","120.35","182,747,812"
04/30/2010,"120.88","121.01","118.78","118.81","270,000,906"
04/29/2010,"120.10","121.11","120.07","120.86","193,774,891"
04/28/2010,"119.05","119.68","118.27","119.38","300,677,594"
04/27/2010,"120.65","121.33","118.25","118.48","355,853,781"
04/26/2010,"121.85","122.12","121.23","121.35","143,457,203"
04/23/2010,"120.94","121.86","120.63","121.81","177,335,391"
04/22/2010,"119.81","121.17","119.12","121.02","239,188,609"
04/21/2010,"120.95","121.23","119.99","120.66","192,910,094"
04/20/2010,"120.56","120.98","119.87","120.88","157,707,906"
04/19/2010,"119.01","119.93","118.47","119.81","217,947,812"
04/16/2010,"120.86","121.29","118.75","119.36","366,879,719"
04/15/2010,"120.99","121.57","120.95","121.29","144,615,203"
04/14/2010,"120.27","121.19","120.08","121.19","161,608,984"
04/13/2010,"119.62","120.04","119.00","119.83","125,125,000"
04/12/2010,"119.70","120.05","119.56","119.74","110,278,898"
04/09/2010,"119.02","119.60","118.80","119.55","133,006,500"
04/08/2010,"117.95","118.97","117.60","118.77","158,704,000"
04/07/2010,"118.80","119.36","117.81","118.36","184,576,297"
04/06/2010,"118.42","119.25","118.29","119.04","110,384,094"
04/05/2010,"118.25","118.84","117.92","118.76","105,847,602"
04/01/2010,"117.80","118.25","117.10","117.80","161,215,203"
03/31/2010,"116.95","117.52","116.61","117.00","161,078,703"
03/30/2010,"117.46","117.83","116.91","117.40","145,772,406"
03/29/2010,"117.17","117.53","116.69","117.32","134,513,500"
03/26/2010,"116.87","117.42","116.12","116.58","205,808,500"
03/25/2010,"117.63","118.17","116.51","116.65","223,396,297"
03/24/2010,"116.97","117.43","115.58","116.84","196,183,297"
03/23/2010,"116.76","117.51","116.38","117.41","182,941,594"
03/22/2010,"115.31","116.80","115.24","116.59","184,477,703"
03/19/2010,"116.96","117.29","115.52","115.97","226,641,109"
03/18/2010,"117.11","117.27","116.57","117.04","196,508,984"
03/17/2010,"116.76","117.48","116.42","117.10","177,468,094"
03/16/2010,"115.81","116.52","115.49","116.41","168,672,984"
03/15/2010,"115.26","115.58","114.60","115.49","146,816,797"
03/12/2010,"115.95","115.97","115.14","115.46","162,074,797"
03/11/2010,"114.70","115.48","114.35","115.45","160,875,812"
03/10/2010,"114.51","115.28","114.41","114.97","186,088,797"
03/09/2010,"113.93","114.99","113.87","114.46","154,556,703"
03/08/2010,"114.26","114.52","114.07","114.27","114,631,102"
03/05/2010,"113.37","114.34","113.10","114.25","176,118,797"
03/04/2010,"112.45","112.80","112.03","112.64","135,770,406"
03/03/2010,"112.49","112.97","112.02","112.30","150,784,891"
03/02/2010,"112.37","112.74","112.00","112.20","160,992,406"
03/01/2010,"111.20","112.00","111.17","111.89","147,709,594"
02/26/2010,"110.77","111.12","110.11","110.74","173,589,203"
02/25/2010,"109.24","110.75","108.94","110.67","259,634,703"
02/24/2010,"110.14","111.00","109.86","110.82","176,350,594"
02/23/2010,"110.86","111.20","109.52","109.81","207,496,891"
